unique_id,cutoff,metric,BiTCN,NHITS,SeasonalNaive,neural_ensemble
total,2026-04-16T00:00:00.000,mase,228.09386591703617,289.79627883101614,2116.0596332852133,237.95263351439826
total,2026-04-16T00:00:00.000,rmae_SeasonalNaive,0.1077917948668191,0.1369509035910785,1.0,0.11245081649470026
total,2026-04-16T00:00:00.000,spis,33.48737232933451,42.54615024324973,310.66717434948964,34.93477741370151
total,2026-04-16T00:00:00.000,nd,0.11519083658854151,0.14635148413387353,1.068641975308642,0.12016966266396611
